symbol	file	line	consumer_type	text
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	165	unknown_or_support	| Capacity | Registry limits, diagnostics capacity, target pool, execution blast radius, proposals. | Registry/diagnostics for facts; execution for execution preview. | Yes. |
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	167	unknown_or_support	| Recommendation | Planner dry-run, shadow recommendation, operator decision surface, proposals. | Operator decision surface for operator-facing recommendation; planner remains source. | Yes. |
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	168	unknown_or_support	| Evidence | Evidence bundles, proposal evidence links, execution evidence refs. | Evidence bundle model in admin API. | No harmful duplication; it is a linking layer. |
candidate_moves_total	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	179	unknown_or_support	| Planner | Partly | 5/10 | Can explain no-move via evidence, but `candidate_moves_total=0` is not a first-class commercial contract. |
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	189	unknown_or_support	| `status` | Evidence/proposal/execution/operator state labels. | Operator decision surface for display. | Need consistent enum mapping. |
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	190	unknown_or_support	| `reason` | `why`, `reasons`, `state_reason`, evidence summary, proposal reason. | Operator decision surface as assembler. | Reason currently split across many keys. |
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	194	unknown_or_support	| `updated_at` | Evidence/proposal freshness, snapshot freshness, quality history timestamps. | Existing source owner. | Missing on many operator decision fields. |
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	195	unknown_or_support	| `confidence` | Recommendation, prediction, service, proposal confidence. | Existing domain owner. | Scale must be normalized or labeled. |
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	197	unknown_or_support	| `read_only` | Evidence/proposal/execution/runtime contracts. | Every adapter. | Already common in many surfaces, should be preserved. |
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	228	unknown_or_support	| 6 | Reuse proposal fields for `next_action`, expected benefit, and rollback hint. | High | Low | Low |
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	244	unknown_or_support	- Evidence, proposal, execution, route, runtime, and diagnostics surfaces all have partial read-only contracts with status, reason, source, freshness, and safety boundaries.
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	248	unknown_or_support	- No single payload shape is currently used across trust, risk, prediction, suitability, service, capacity, eligibility, no-move, evidence, proposal, and execution.
proposal	EXPLAINABILITY_1_CONTRACT_DISCOVERY_AND_STANDARDIZATION_AUDIT_REPORT.md	254	unknown_or_support	- The framework, generic explainability payload, shadow recommendation contract, evidence/proposal contracts, execution explanations, and operator decision rows already exist.
selected_moves	BLOCK_E30_3_FIRST_TEN_USER_GOVERNED_MOVEMENT_REPORT.md	71	unknown_or_support	- selected_moves_count=0
selected_moves	BLOCK_E30_3_FIRST_TEN_USER_GOVERNED_MOVEMENT_REPORT.md	86	unknown_or_support	- selected_moves_count=0
selected_moves	BLOCK_E30_3_FIRST_TEN_USER_GOVERNED_MOVEMENT_REPORT.md	99	unknown_or_support	- selected_moves_count=0
selected_moves	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	17	unknown_or_support	3. preserve `selected_moves`, `summary.selected_moves`, `decisions`, and `apply_result`,
selected_moves	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	27	unknown_or_support	- Admin channel/settings UI can break if `summary`, `dynamic_load`, `safety`, `decisions`, or `selected_moves` change shape.
selected_moves	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	31	unknown_or_support	- Historical report generation can drift if regenerated evidence no longer contains expected markers such as `selected_moves=0`, `selected_moves=[]`, or `apply_result.reason=no_selected_moves`.
selected_moves	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	72	unknown_or_support	| Channel UI | `admin/v7-admin-api:26654` | `decisions`, `selected_moves`, `summary` | MEDIUM |
decisions	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	73	unknown_or_support	| Settings UI | `admin/v7-admin-api:31801` | `summary`, `dynamic_load`, `safety.anti_flap`, `decisions` | LOW/MEDIUM |
selected_moves	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	74	unknown_or_support	| Selected move adapter | `admin/v7-admin-api:12916` | state file `selected_moves` list or `summary.selected_moves` count | MEDIUM |
decisions	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	97	unknown_or_support	decisions
selected_moves	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	98	unknown_or_support	selected_moves
selected_moves	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	104	unknown_or_support	- `selected_moves` as list,
selected_moves	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	105	unknown_or_support	- `summary.selected_moves` as count,
decisions	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	106	unknown_or_support	- `decisions` as list,
operation_id	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	123	unknown_or_support	- Admin/operator candidate `operation_id`,
operation_id	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	133	unknown_or_support	| `operation_id` | MEDIUM because Admin/operator already use candidate operation ids | Safe if scoped as runtime autoswitch operation |
operation_id	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	220	unknown_or_support	- `operation.operation_id`,
terminal_reason	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	224	unknown_or_support	- derived `terminal_state` and `terminal_reason`,
operation_id	PROGRAM_Z7_4_IMPLEMENTATION_CONFLICT_AUDIT_REPORT.md	277	unknown_or_support	operation_id_conflicts_understood=true
restore_barrier	CTR_2_CHANNEL_TRUST_RECOVERY_POLICY_CONTRACT_AND_NO_BYPASS_CERTIFICATION_REPORT.md	253	unknown_or_support	- ctr_bypasses_restore_barrier=false
restore_barrier	second_medium_large_promotion_evidence_phase1_convergence.tmp	1161	unknown_or_support	"restore_barrier_known": true,
proposal	CHANNEL_ROUTE_COMPONENT_REALITY_AUDIT_REPORT.md	199	unknown_or_support	| movement proposal | NO | YES in planner/execution flow | YES in execution flow | yes through approval flow | not Route score input |
decisions	CHANNEL_ROUTE_COMPONENT_REALITY_AUDIT_REPORT.md	234	unknown_or_support	Does Route affect planner decisions?
decisions	CHANNEL_ROUTE_COMPONENT_REALITY_AUDIT_REPORT.md	238	unknown_or_support	Planner decisions are owned by `tools/v7-users-autoswitch`, which uses separate gates and scoring. The planner has its own load/service/health/capacity logic.
selected_moves	BLOCK_E11_2_WIREGUARD_RESERVATION_AND_STALE_HANDSHAKE_SEMANTICS_APPROVAL_PACKET.md	50	unknown_or_support	selected_moves=[]
selected_moves	CTR_X_PRODUCTION_VALUE_CERTIFICATION_REPORT.md	172	unknown_or_support	- selected_moves_changed=false
selected_moves	CTR_X_PRODUCTION_VALUE_CERTIFICATION_REPORT.md	229	unknown_or_support	selected_moves_changed=false
selected_moves	SNAP1_SERVICE_MATRIX_SNAPSHOT_RELIABILITY_REPORT.md	240	unknown_or_support	- selected_moves_blocked_by_snapshot: true_on_current_production_sample
restore_barrier	SNAP1_SERVICE_MATRIX_SNAPSHOT_RELIABILITY_REPORT.md	276	unknown_or_support	- restore_barrier_changed=false
candidate_moves_total	WG_CAPACITY_AND_PROMOTION_REVIEW_REPORT.md	198	unknown_or_support	candidate_moves_total: 3 -> 26
selected_moves	WG_CAPACITY_AND_PROMOTION_REVIEW_REPORT.md	199	unknown_or_support	selected_moves: 1 -> 1
restore_barrier	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	54	unknown_or_support	- restore_barrier_modified=false
terminal_reason	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	82	unknown_or_support	| terminal_reason | dry_run_intelligence_snapshot_stop_required |
candidate_moves_total	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	83	unknown_or_support	| candidate_moves_total | 12 |
selected_moves	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	84	unknown_or_support	| selected_moves | 0 |
terminal_reason	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	104	unknown_or_support	| terminal_reason | dry_run_intelligence_snapshot_stop_required |
candidate_moves_total	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	105	unknown_or_support	| candidate_moves_total | 12 |
selected_moves	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	106	unknown_or_support	| selected_moves | 0 |
candidate_moves_total	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	181	unknown_or_support	- cycle1: candidate_moves_total=12
candidate_moves_total	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	182	unknown_or_support	- cycle2: candidate_moves_total=15
candidate_moves_total	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	183	unknown_or_support	- cycle3: candidate_moves_total=15
candidate_moves_total	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	184	unknown_or_support	- final after 3 refreshes: candidate_moves_total=12
restore_barrier	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	202	unknown_or_support	- clearance_generation_reason=restore_barrier_clearance_generation_expired
selected_moves	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	212	unknown_or_support	- selected_moves=2: false
restore_barrier	PROGRAM_CANARY_EXPANSION_TO_SMALL_BATCH_CERTIFICATION_AND_REAL_2_USER_EXECUTION_REPORT.md	298	unknown_or_support	restore_barrier_fresh=false
decisions	CONVERGENCE_A_RISK_REVIEW.md	13	unknown_or_support	| Package Decisions | HIGH | whole-file decisions would lose behavior or deploy unreviewed code | feature-by-feature waves |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	51	unknown_or_support	| Capacity | Autoswitch dynamic load, registries, Admin proposals | Autoswitch/load and registry owners | Autoswitch/Admin | Capacity admission signal | Manual registry changes. |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	54	unknown_or_support	| Eligibility | Autoswitch, Admin proposal gates | Autoswitch output/proposals | Admin/operator | Planner eligibility | Admin/manual switch can bypass. |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	56	unknown_or_support	| Proposal | Admin generated proposals, historical packets | Admin/report generators | Admin/operator | Governance input | Not authoritative for autonomous apply. |
decisions	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	73	unknown_or_support	| Capacity | Autoswitch | It makes movement decisions using capacity | Runtime admission | load summary plus registry reads | MEDIUM | Admin proposals are visibility, not runtime owner. |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	76	unknown_or_support	| Eligibility | Autoswitch | It selects movement candidates | Runtime | plan JSON | MEDIUM | Admin proposals cannot execute. |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	78	unknown_or_support	| Proposal | Admin proposal layer | Existing operator proposal surface | Governance/read | proposal store/generated proposals | MEDIUM | Autoswitch should not own human proposal UI. |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	95	unknown_or_support	| Capacity | Admin proposal layer | Capacity risk visibility and proposal generation. |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	98	unknown_or_support	| Eligibility | Admin proposal/gates | Explain and preview eligibility. |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	138	unknown_or_support	- Operator proposal/visibility/closure: Admin/operator surfaces.
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	201	unknown_or_support	| Capacity | Autoswitch, registry, Admin | Autoswitch | Admin proposals | registries | historical packets | MEDIUM | REUSE/EXTEND |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	206	unknown_or_support	| Proposal | Admin/historical packets | Admin proposal layer | operator observability | evidence bundles | markdown packets | MEDIUM | REUSE |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	214	unknown_or_support	| Closure | Admin/operator/reports | Admin closure + operator observability | autoswitch outcome + audit log | evidence/proposal closure controls | report closeouts | HIGH | REUSE/EXTEND |
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	232	unknown_or_support	Yes. Admin is strongest as visibility/proposal/closure/audit/action surface, not primary runtime owner.
restore_barrier	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	286	unknown_or_support	orphan lifecycle stages=restore_barrier_generation_closure, unified_runtime_closure, autonomous_audit_completion, contract_scoped_rollback_execution, global_runtime_recheck
proposal	PROGRAM_Z6_3_RUNTIME_OWNERSHIP_CONSOLIDATION_AUDIT_REPORT.md	316	unknown_or_support	- Admin/operator surfaces as proposal, visibility, closure, and audit surfaces;
restore_barrier	PROGRAM_Z6_4_RUNTIME_OWNERSHIP_CONSOLIDATION_DESIGN_REPORT.md	28	unknown_or_support	- `03_rollback_restore_barrier_closure_models.md`
proposal	PROGRAM_Z6_4_RUNTIME_OWNERSHIP_CONSOLIDATION_DESIGN_REPORT.md	42	unknown_or_support	| Capacity | `tools/v7-users-autoswitch` | Admin proposal/visibility | registries, load summary | Admin execution previews | historical packet checks |
proposal	PROGRAM_Z6_4_RUNTIME_OWNERSHIP_CONSOLIDATION_DESIGN_REPORT.md	45	unknown_or_support	| Eligibility | `tools/v7-users-autoswitch` | Admin proposal/gates | service matrix, policy, capacity, trust | Admin/operator views | historical proposals |
proposal	PROGRAM_Z6_4_RUNTIME_OWNERSHIP_CONSOLIDATION_DESIGN_REPORT.md	54	unknown_or_support	| Closure | Admin closure model + `admin_core/operator_observability.py` | Autoswitch outcome + `v7-audit-log` | proposal/evidence closure controls | operator timeline/export | markdown closeouts |
decisions	PROGRAM_Z6_4_RUNTIME_OWNERSHIP_CONSOLIDATION_DESIGN_REPORT.md	99	unknown_or_support	- rollback decisions;
decisions	PROGRAM_Z6_4_RUNTIME_OWNERSHIP_CONSOLIDATION_DESIGN_REPORT.md	102	unknown_or_support	- policy/trust/capacity decisions.
proposal	PROGRAM_Z6_4_RUNTIME_OWNERSHIP_CONSOLIDATION_DESIGN_REPORT.md	109	unknown_or_support	- proposals and approval surface;
proposal	PROGRAM_Z6_4_RUNTIME_OWNERSHIP_CONSOLIDATION_DESIGN_REPORT.md	128	unknown_or_support	- proposals;
proposal	PROGRAM_Z6_4_RUNTIME_OWNERSHIP_CONSOLIDATION_DESIGN_REPORT.md	265	unknown_or_support	| Capacity | autoswitch | Admin proposal surface | runtime plan/load summary | runtime owner | Admin/operator closure | MEDIUM | MEDIUM |
restore_barrier	PROGRAM_Z6_4_RUNTIME_OWNERSHIP_CONSOLIDATION_DESIGN_REPORT.md	370	unknown_or_support	restore_barrier_model_defined=true
decisions	PR1_PLANNER_REALITY_ELIGIBILITY_SNAPSHOT_ROOT_CAUSE_REPORT.md	13	unknown_or_support	This is not a CTR implementation failure. CTR is implemented, integrated and visible, but current planner decisions are controlled by a higher-priority chain:
decisions	PR1_PLANNER_REALITY_ELIGIBILITY_SNAPSHOT_ROOT_CAUSE_REPORT.md	25	unknown_or_support	- `vless` won 26/26 decisions in the detailed production dry-run sample.
decisions	PR1_PLANNER_REALITY_ELIGIBILITY_SNAPSHOT_ROOT_CAUSE_REPORT.md	49	unknown_or_support	| Move Selection | `_select_moves`, `_pick_projected_moves` | decisions, budget, authority, projected load | selected moves | selected move owner |
decisions	PR1_PLANNER_REALITY_ELIGIBILITY_SNAPSHOT_ROOT_CAUSE_REPORT.md	327	unknown_or_support	- planner_decisions_fully_explained: true
restore_barrier	BA4_TEN_USER_AUTONOMY_CERTIFICATION_REPORT.md	148	unknown_or_support	- `BA4_EVIDENCE/phase5/restore_barrier.json`
restore_barrier	BA4_TEN_USER_AUTONOMY_CERTIFICATION_REPORT.md	149	unknown_or_support	- `BA4_EVIDENCE/phase5/restore_barrier_with_snapshot.json`
restore_barrier	BA4_TEN_USER_AUTONOMY_CERTIFICATION_REPORT.md	150	unknown_or_support	- `BA4_EVIDENCE/phase5/restore_barrier_retry.json`
restore_barrier	BA4_TEN_USER_AUTONOMY_CERTIFICATION_REPORT.md	151	unknown_or_support	- `BA4_EVIDENCE/phase5/restore_barrier_retry_summary.json`
selected_moves	BA4_TEN_USER_AUTONOMY_CERTIFICATION_REPORT.md	158	unknown_or_support	- terminal reason: `dry_run_selected_moves_available`
proposal	BA4_TEN_USER_AUTONOMY_CERTIFICATION_REPORT.md	280	unknown_or_support	- `/opt/v7/egress/state/proposal-records.jsonl`
proposal	BA4_TEN_USER_AUTONOMY_CERTIFICATION_REPORT.md	281	unknown_or_support	- `/opt/v7/egress/state/proposals.jsonl`
selected_moves	CHANNEL_TRUTH_3_CHANNEL_ASSIGNMENT_ADAPTER_REPORT.md	27	unknown_or_support	| `selected_moves_read_adapter()` | Reads already selected movement truth without applying movement. |
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	9	unknown_or_support	proposal_system_defined=true
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	11	unknown_or_support	proposal_product_capability_defined=true
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	12	unknown_or_support	proposal_admin_surface_defined=true
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	13	unknown_or_support	proposal_model_defined=true
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	14	unknown_or_support	proposal_lifecycle_defined=true
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	15	unknown_or_support	proposal_storage_defined=true
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	16	unknown_or_support	proposal_api_defined=true
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	17	unknown_or_support	proposal_drawer_defined=true
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	18	unknown_or_support	proposal_governance_integration_defined=true
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	73	unknown_or_support	- `proposal_id`;
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	74	unknown_or_support	- `proposal_type`;
affected_users	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	79	unknown_or_support	- `affected_users`;
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	100	unknown_or_support	Expired, superseded or review-required proposals cannot execute without fresh governance.
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	107	unknown_or_support	- proposal timeline;
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	112	unknown_or_support	- `GET /api/proposals`;
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	113	unknown_or_support	- `GET /api/proposals/{id}`;
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	114	unknown_or_support	- `GET /api/proposals/by-object/{type}/{id}`.
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	155	unknown_or_support	- proposal chips / row indicators;
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	161	unknown_or_support	- proposal refresh flow;
proposal	BLOCK_P1_B_PROPOSAL_SYSTEM_REPORT.md	167	unknown_or_support	- proposal timeline.
